train_lang	num_train_files	test_lang	precision	recall	f1	accuracy	span_f1
english	13	fr	0.0	0.0	0.0	0.888888888888889	0.0
english	13	de	0.0	0.0	0.0	0.9206349206349206	0.0
english	12	en	0.0	0.0	0.0	0.8968253968253969	0.0
english	12	fr	0.0	0.0	0.0	0.888888888888889	0.0
english	12	de	0.0	0.0	0.0	0.9206349206349206	0.0
english	11	en	0.0	0.0	0.0	0.8968253968253969	0.0
english	11	fr	0.0	0.0	0.0	0.888888888888889	0.0
english	11	de	0.0	0.0	0.0	0.9206349206349206	0.0
english	10	en	0.0	0.0	0.0	0.8968253968253969	0.0
english	10	fr	0.0	0.0	0.0	0.888888888888889	0.0
english	10	de	0.0	0.0	0.0	0.9206349206349206	0.0
english	9	en	0.0	0.0	0.0	0.8968253968253969	0.0
english	9	fr	0.0	0.0	0.0	0.888888888888889	0.0
english	9	de	0.0	0.0	0.0	0.9206349206349206	0.0
english	8	en	0.0	0.0	0.0	0.8333333333333334	0.0
english	8	fr	0.0	0.0	0.0	0.8412698412698413	0.0
english	8	de	0.0	0.0	0.0	0.8253968253968254	0.0
english	7	en	0.0	0.0	0.0	0.8333333333333334	0.0
english	7	fr	0.0	0.0	0.0	0.8412698412698413	0.0
english	7	de	0.0	0.0	0.0	0.8174603174603174	0.0
english	6	en	0.0	0.0	0.0	0.8253968253968254	0.0
english	6	fr	0.0	0.0	0.0	0.8174603174603174	0.0
english	6	de	0.0	0.0	0.0	0.7857142857142857	0.0
english	5	en	0.0	0.0	0.0	0.8253968253968254	0.0
english	5	fr	0.0	0.0	0.0	0.8015873015873016	0.0
english	5	de	0.0	0.0	0.0	0.7857142857142857	0.0
english	4	en	0.0	0.0	0.0	0.8095238095238095	0.0
english	4	fr	0.0	0.0	0.0	0.8095238095238095	0.0
english	4	de	0.0	0.0	0.0	0.7857142857142857	0.0
english	3	en	0.0	0.0	0.0	0.753968253968254	0.0
english	3	fr	0.0	0.0	0.0	0.7936507936507936	0.0
english	3	de	0.0	0.0	0.0	0.7698412698412699	0.0
english	2	en	0.0	0.0	0.0	0.8730158730158731	0.0
english	2	fr	0.0	0.0	0.0	0.888888888888889	0.0
english	2	de	0.0	0.0	0.0	0.9047619047619048	0.0
english	1	en	0.0	0.0	0.0	0.7634920634920636	0.0
english	1	fr	0.0	0.0	0.0	0.807936507936508	0.0
english	1	de	0.0	0.0	0.0	0.7984126984126985	0.0
french	97	en	0.0	0.0	0.0	0.9158730158730158	0.0
french	97	fr	0.0	0.0	0.0	0.8936507936507937	0.0
french	97	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	96	en	0.0	0.0	0.0	0.9206349206349206	0.0
french	96	fr	0.0	0.0	0.0	0.9126984126984127	0.0
french	96	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	95	en	0.0	0.0	0.0	0.9206349206349206	0.0
french	95	fr	0.0	0.0	0.0	0.9126984126984127	0.0
french	95	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	94	en	0.0	0.0	0.0	0.9206349206349206	0.0
french	94	fr	0.0	0.0	0.0	0.9126984126984127	0.0
french	94	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	93	en	0.0	0.0	0.0	0.9206349206349206	0.0
french	93	fr	0.0	0.0	0.0	0.9126984126984127	0.0
french	93	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	92	en	0.0	0.0	0.0	0.9206349206349206	0.0
french	92	fr	0.0	0.0	0.0	0.9126984126984127	0.0
french	92	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	91	en	0.0	0.0	0.0	0.9206349206349206	0.0
french	91	fr	0.0	0.0	0.0	0.9126984126984127	0.0
french	91	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	90	en	0.0	0.0	0.0	0.9206349206349206	0.0
french	90	fr	0.0	0.0	0.0	0.9126984126984127	0.0
french	90	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	89	en	0.05714285714285714	0.05714285714285714	0.05714285714285714	0.9222222222222222	0.0
french	89	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	89	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	88	en	0.16666666666666666	0.14285714285714285	0.15384615384615383	0.9285714285714286	0.0
french	88	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	88	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	87	en	0.16666666666666666	0.14285714285714285	0.15384615384615383	0.9285714285714286	0.0
french	87	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	87	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	86	en	0.16666666666666666	0.14285714285714285	0.15384615384615383	0.9285714285714286	0.0
french	86	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	86	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	85	en	0.16666666666666666	0.14285714285714285	0.15384615384615383	0.9285714285714286	0.0
french	85	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	85	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	84	en	0.16666666666666666	0.14285714285714285	0.15384615384615383	0.9285714285714286	0.0
french	84	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	84	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	83	en	0.16666666666666666	0.14285714285714285	0.15384615384615383	0.9285714285714286	0.0
french	83	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	83	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	82	en	0.16666666666666666	0.14285714285714285	0.15384615384615383	0.9285714285714286	0.0
french	82	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	82	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	81	en	0.2333333333333333	0.14285714285714285	0.1675213675213675	0.9285714285714286	0.0
french	81	fr	0.0	0.0	0.0	0.9031746031746032	0.0
french	81	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	80	en	0.5	0.14285714285714285	0.22222222222222224	0.9285714285714286	0.0
french	80	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	80	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	79	en	0.5	0.14285714285714285	0.22222222222222224	0.9285714285714286	0.0
french	79	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	79	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	78	en	0.5	0.14285714285714285	0.22222222222222224	0.9285714285714286	0.0
french	78	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	78	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	77	en	0.5	0.14285714285714285	0.22222222222222224	0.9285714285714286	0.0
french	77	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	77	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	76	en	0.5	0.14285714285714285	0.22222222222222224	0.9285714285714286	0.0
french	76	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	76	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	75	en	0.5	0.14285714285714285	0.22222222222222224	0.9285714285714286	0.0
french	75	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	75	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	74	en	0.5	0.14285714285714285	0.22222222222222224	0.9285714285714286	0.0
french	74	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	74	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	73	en	0.4	0.11428571428571428	0.17777777777777778	0.926984126984127	0.044444444444444446
french	73	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	73	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	72	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	72	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	72	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	71	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	71	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	71	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	70	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	70	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	70	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	69	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	69	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	69	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	68	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	68	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	68	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	67	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	67	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	67	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	66	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	66	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	66	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	65	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	65	fr	0.0	0.0	0.0	0.8984126984126984	0.0
french	65	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	64	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	64	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	64	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	63	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	63	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	63	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	62	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	62	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	62	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	61	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	61	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	61	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	60	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	60	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	60	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	59	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	59	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	59	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	58	en	0.0	0.0	0.0	0.9126984126984127	0.0
french	58	fr	0.0	0.0	0.0	0.9047619047619048	0.0
french	58	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	57	en	0.0	0.0	0.0	0.9111111111111111	0.0
french	57	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	57	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	56	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	56	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	56	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	55	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	55	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	55	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	54	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	54	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	54	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	53	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	53	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	53	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	52	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	52	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	52	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	51	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	51	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	51	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	50	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	50	fr	0.0	0.0	0.0	0.8968253968253969	0.0
french	50	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	49	en	0.0	0.0	0.0	0.9031746031746032	0.0
french	49	fr	0.0	0.0	0.0	0.8952380952380953	0.0
french	49	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	48	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	48	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	48	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	47	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	47	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	47	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	46	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	46	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	46	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	45	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	45	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	45	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	44	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	44	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	44	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	43	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	43	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	43	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	42	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	42	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	42	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	41	en	0.0	0.0	0.0	0.8984126984126984	0.0
french	41	fr	0.0	0.0	0.0	0.8904761904761905	0.0
french	41	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	40	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	40	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	40	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	39	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	39	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	39	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	38	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	38	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	38	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	37	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	37	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	37	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	36	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	36	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	36	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	35	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	35	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	35	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	34	en	0.0	0.0	0.0	0.9047619047619048	0.0
french	34	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	34	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	33	en	0.0	0.0	0.0	0.9031746031746032	0.0
french	33	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	33	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	32	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	32	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	32	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	31	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	31	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	31	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	30	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	30	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	30	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	29	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	29	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	29	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	28	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	28	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	28	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	27	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	27	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	27	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	26	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	26	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	26	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	25	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	25	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	25	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	24	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	24	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	24	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	23	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	23	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	23	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	22	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	22	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	22	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	21	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	21	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	21	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	20	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	20	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	20	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	19	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	19	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	19	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	18	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	18	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	18	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	17	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	17	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	17	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	16	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	16	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	16	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	15	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	15	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	15	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	14	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	14	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	14	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	13	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	13	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	13	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	12	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	12	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	12	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	11	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	11	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	11	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	10	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	10	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	10	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	9	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	9	fr	0.0	0.0	0.0	0.888888888888889	0.0
french	9	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	8	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	8	fr	0.0	0.0	0.0	0.880952380952381	0.0
french	8	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	7	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	7	fr	0.0	0.0	0.0	0.880952380952381	0.0
french	7	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	6	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	6	fr	0.0	0.0	0.0	0.880952380952381	0.0
french	6	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	5	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	5	fr	0.0	0.0	0.0	0.880952380952381	0.0
french	5	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	4	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	4	fr	0.0	0.0	0.0	0.880952380952381	0.0
french	4	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	3	en	0.0	0.0	0.0	0.8968253968253969	0.0
french	3	fr	0.0	0.0	0.0	0.880952380952381	0.0
french	3	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	2	en	0.0	0.0	0.0	0.8571428571428571	0.0
french	2	fr	0.0	0.0	0.0	0.8174603174603174	0.0
french	2	de	0.0	0.0	0.0	0.9206349206349206	0.0
french	1	en	0.0	0.0	0.0	0.7857142857142857	0.0
french	1	fr	0.0	0.0	0.0	0.6904761904761905	0.0
french	1	de	0.0	0.0	0.0	0.9126984126984127	0.0
baseline	0	en	0.0	0.0	0.0	0.8412698412698413	0.0
baseline	0	fr	0.0	0.0	0.0	0.8888888888888888	0.0
baseline	0	de	0.0	0.0	0.0	0.9206349206349206	0.0
